"id","escolha","tempo_carro","tempo_transporte_publico","tempo_bicicleta","custo_carro","custo_transporte_publico","custo_bicicleta","renda","idade","genero","ocupacao_empregado","ocupacao_autonomo","educacao_fundamental","educacao_medio","educacao_superior","possui_carro"
679,1,26.5078400221526,43.443984278941,30.2658234347991,3.91001285973381,1.56481569370897,-0.178997488706935,9572.51325519119,43.3829286649597,2,0,1,0,1,0,0
680,1,48.6654662235921,59.8830555672659,80.9245622384541,20.4890143470599,9.61724431053717,2.38521536718375,4653.24716082646,44.280657910306,2,1,0,0,1,0,0
681,2,45.0415827801539,55.1839616299737,66.9867337492306,17.4842936730881,11.5306295036386,3.06839750188754,7856.70133504052,35.0465331240118,2,1,0,0,1,0,1
682,1,25.0768547096165,44.0391851975952,34.6478970972597,4.57987248904012,-0.718251745592903,1.24410599166962,2248.91317376173,31.4654515137978,2,1,0,0,1,0,1
683,1,62.6954461774916,70.9619462004678,91.0101234300889,2.99543787195222,1.87547332279912,2.33821831661378,6284.80928648096,28.3558038230867,2,1,0,0,1,0,0
684,3,36.1079250127661,44.3952883606094,62.4439228716417,12.2072321033792,6.52424246356971,2.3705339181804,5755.41009909074,61.4536526056858,2,0,1,0,0,1,1
685,1,62.9996747450501,72.0676419084859,108.694544206447,13.7177978724162,6.78892602507642,2.93117211972692,9035.53686922881,34.4373506852559,1,1,0,0,1,0,0
686,2,37.874494805818,47.7331020479888,59.5050817632729,19.1172485630737,9.71998235734354,2.22933874143502,14491.8533133204,37.5751437534798,1,1,0,1,0,0,1
687,2,36.3741435577378,49.5840818268249,52.2682044524195,11.7747037689447,6.28810707675233,4.01511457531745,9009.93902661324,39.2862765736227,2,1,0,0,1,0,1
688,1,44.5316096308725,50.8806402194271,72.6955319043268,14.5222295638414,7.58389488844877,0.430777255084591,6746.40804939254,35.2325536214596,2,1,0,1,0,0,1
689,3,39.6291450603232,53.2355739627478,62.488926383426,19.7354788940566,10.3209647696795,4.11690384431986,10771.0730621189,66.6808404871479,2,1,0,0,0,1,0
690,3,39.650983835284,46.8871542345311,63.1068780284407,19.0241351105977,11.3933445641493,2.47647280250098,10300.2997770056,37.8604118752076,2,1,0,1,0,0,0
691,1,31.8350342484941,31.6790865086748,50.3856299074319,16.9565619245083,7.21540281378972,4.75519666737494,8746.24444371179,24.931287120097,2,0,1,1,0,0,1
692,3,26.8065431223306,36.950497377028,40.3005602665047,13.9435023905429,6.88569538786534,3.12858624874983,6028.34589515088,41.7652301980529,2,1,0,0,0,1,1
693,1,54.1992992803055,61.7228074346293,91.4166291732504,14.2857024687273,6.81246601091684,3.05287952477069,9749.37250740189,51.1486568403441,2,1,0,0,1,0,0
694,2,32.9069498780628,44.7381060213661,48.7551922187406,19.2157174967597,9.75586060093996,4.32787855961544,10072.0486030005,25.7732647801769,1,0,0,0,1,0,1
695,1,24.3531460513666,41.5760795809156,42.9709356820887,18.6132345043928,9.25658215350814,3.76238000854501,8875.59403998784,58.0505016924567,1,0,1,0,1,0,0
696,1,37.3822815125468,42.543655541814,56.5538456040027,11.6309103601251,4.6984197199142,1.58957895830837,13769.2225023901,41.302201648621,1,0,0,1,0,0,1
697,1,32.9859676989399,33.9378684579856,59.0095758995751,14.1875394839747,6.72397777717577,4.40828516964763,14918.3892454962,35.8176032032711,1,1,0,0,1,0,0
698,1,12.108214714949,14.439582419884,11.7851039334199,22.1553137999146,11.3322087869803,5.75479928496384,5032.41419647067,48.4082651686648,2,0,1,1,0,0,1
699,2,40.6359427609849,36.9895735387895,62.4205898024107,20.8282020748319,10.3453353050729,5.0383849112327,9204.28222552927,21.1664371251687,2,1,0,0,1,0,1
700,2,47.5076118174078,47.7220442016377,76.837977469947,6.13651403193528,3.67295551928389,1.63070461495636,4302.83548023524,55.787616947668,1,0,0,0,1,0,1
701,1,49.4203853472853,63.1683340062568,75.207683561021,20.6892100474916,11.0676236591816,5.34734629821901,6365.93196958184,30.8984471760517,1,1,0,0,1,0,1
702,2,50.8911189813109,64.5900881121492,77.2987935366605,11.4848660364488,5.24518071397158,2.10355968769672,6696.40112293365,27.3799789583074,2,1,0,0,1,0,0
703,1,29.9873443049878,37.2063932897545,44.8868517273231,2.55738119007927,0.396155620787013,-1.39641228444146,7577.46442411031,31.6707612960861,2,0,1,0,1,0,1
704,1,40.1140932026485,47.2062487011444,65.561947256603,19.7548569568002,9.44784293357916,3.45242280008532,13274.4238101958,38.3724488633621,2,1,0,0,1,0,1
705,2,29.8747679185674,38.2308883541546,53.6032290204865,12.5068065334063,6.00435910165881,1.5452745779866,5509.57573826823,26.6418141998771,2,1,0,0,0,1,1
706,1,35.4685277694935,50.2472383791907,49.6184096803902,17.8022759788805,7.585901557933,3.87326559794733,9543.28326836673,8.01235645703797,1,0,1,0,1,0,1
707,1,26.8523896801899,39.4843796295853,43.0855551169465,23.6346779653021,10.4124046878448,3.35010958405181,10361.3932298833,39.748538372048,1,1,0,1,0,0,0
708,3,28.2530429902096,39.8218531196887,53.007886772709,18.4792358289938,8.12303161370648,4.15812242737454,8726.04654115257,48.304440721249,1,0,1,0,1,0,1
709,1,54.448217438639,62.2431706100855,77.262017337308,9.87843883900108,5.99107681514726,2.43187948397438,9679.75041968491,35.4807406054048,2,1,0,1,0,0,1
710,2,40.9121764473206,48.6070708636373,64.6088747505212,11.1904612516886,6.26749824583884,3.3591379871115,6048.74447296321,42.7858882511078,2,0,1,0,0,1,1
711,1,41.1173824743199,43.9615321183124,63.3735971242274,6.07720540015499,3.94221267240193,2.45380638173622,6624.82215078517,47.133532834371,2,1,0,0,1,0,1
712,2,70.9433726983724,65.3406158858656,111.770631449137,7.06975112363764,3.11686619426249,0.607481402528597,5958.54103485793,26.4151204181398,2,1,0,1,0,0,1
713,2,44.1241175188894,54.6661824530339,62.6959322494042,14.9371855350884,6.45077859123477,4.7098449503971,1422.68801608554,58.4510422365641,1,1,0,0,1,0,0
714,3,36.9440432308662,38.4903240345417,57.2102481501269,10.2043352465431,5.2921878883174,2.27332374123159,9877.9612845645,28.2102579001426,1,1,0,1,0,0,0
715,3,56.2093004424861,62.8690374308156,78.4431350773713,15.9495293914461,9.18441945417522,2.45344075407877,6753.61495132437,38.6060382167394,2,1,0,0,1,0,1
716,2,37.691132469154,47.2288638625459,55.0531298323112,16.9944572980247,8.25612200600699,1.98129586370306,7471.08849869105,59.8200165407464,1,1,0,1,0,0,1
717,1,65.5936167221926,77.6958770287902,97.9750189008973,14.1807795673362,7.43127984272181,4.92533987666068,9995.77749067675,40.8048572809194,1,1,0,1,0,0,1
718,1,39.3349145903067,50.9456769307267,51.3347848427656,9.60812604829829,5.06930976247811,2.71117721644515,8149.65054851751,37.6545227699102,2,0,0,1,0,0,1
719,2,35.7577107882241,43.2517107237598,60.7063054453479,3.01242006296581,2.3876607865089,1.9006160701082,7665.64912134902,24.3757040667117,1,1,0,1,0,0,0
720,1,27.4781242338797,34.3266608821432,40.125858760398,12.6877690516348,6.05093887293328,1.95544949226895,6412.54588430539,24.1114662688601,1,1,0,1,0,0,1
721,1,49.9296053788663,63.9419221921957,74.1040265605067,5.77310029598022,3.1727179968906,1.99324345405575,12847.5867613393,31.4319091263413,1,1,0,1,0,0,1
722,1,66.9976594116025,81.164876857342,97.9784617959179,15.8758732275694,7.40173717191623,1.44902752397966,8418.53178000016,32.7971274089267,1,1,0,0,0,1,1
723,1,39.6598568236663,44.9306518393627,59.6202533778066,16.6370724003515,8.85141301356865,2.50261736035353,8358.75109227707,57.9498312060058,1,1,0,1,0,0,0
724,2,48.9220146281615,54.2196876043294,72.581006620702,13.8960849487225,6.1976990069323,2.36883428284855,10939.597266016,31.2424297827261,1,1,0,0,1,0,1
725,1,49.999932827636,59.551491194317,71.1932717316752,5.7713230512106,2.9970197002939,-2.29909208211546,9138.15304379659,24.2533730594436,1,0,1,0,0,1,1
726,2,66.3328986046431,84.093050279966,92.1850963278864,7.46917625946688,4.96644249376832,0.390386730765238,5359.36214171893,46.5114958986709,2,1,0,0,0,1,1
727,2,54.9581490099926,65.4869888358998,86.6199040585724,9.05097414184451,4.39285429318024,2.42528720123143,6780.64108386035,39.9228163146091,2,1,0,1,0,0,0
728,2,28.8951726645703,35.5635107539768,48.7864533490407,12.8833544706471,8.60621675615982,1.15418557906037,5668.62452093399,39.3602311257378,2,0,1,1,0,0,1
729,2,34.5464733799989,38.9294459767793,53.9176045437243,26.139018259712,12.7583032520619,4.81715585648956,2949.49391670555,55.9425620730018,2,1,0,0,1,0,0
730,1,33.8080431459816,44.8057363710163,55.3491684404352,6.47598739736457,3.76563724152857,1.13415849234326,7499.05231969414,50.2788395127337,2,0,0,0,1,0,1
731,2,47.1235930819833,58.3778000325156,62.7598983386575,-0.941086699253082,-1.76524706544454,-1.0686433129713,9781.84468734826,52.0935394462418,1,0,1,0,0,1,0
732,2,44.9407916890402,44.7157187215804,63.8650246890428,11.2775997026322,5.51371148506658,2.21248803715006,6445.52257775249,35.0659549168306,2,0,1,0,1,0,1
733,3,50.5190625163765,64.0907898783295,76.5888879442567,6.96453402261775,2.11681797366421,1.73188293846988,9323.59509082292,35.9968144279304,1,1,0,1,0,0,1
734,2,35.1398562795413,46.4480381710235,51.3613414161117,-1.0346394522887,-1.26732356779018,-1.05109622021031,10266.8025951484,36.9906139502457,1,1,0,0,1,0,1
735,1,39.3547999475842,53.9509620273753,55.4894515661748,6.75415214307428,2.14856437803755,0.607078156364537,7661.11741946796,28.0820206601513,1,0,0,0,1,0,1
736,2,56.1204009063763,65.564975282128,78.8294946130557,9.75852390658502,3.16608520469037,2.36465897255794,6576.12383686631,23.7260378616718,1,1,0,0,0,1,0
737,2,43.505898653273,50.5494951353817,64.1831105309159,5.38681372742146,2.35877313975005,-0.31533181077283,5893.6342089202,42.7202223317717,1,1,0,1,0,0,1
738,2,35.1856518208936,45.7946151598335,52.7644637790603,16.2939591639807,6.30982430267554,4.91193016147386,7161.88689248612,35.8305962821663,1,1,0,0,0,1,1
739,2,59.5674656109191,64.5572372044213,83.1301700928377,17.4458418341051,8.429039798396,5.01160398312534,12692.6292476677,38.0262608155205,2,1,0,1,0,0,0
740,2,45.2024446735258,61.098151691046,71.2673873822397,10.0511691972892,6.05171592894166,2.29604163851808,8273.28082870573,52.1932074526864,2,1,0,1,0,0,0
741,1,31.2519799946768,34.6283417430366,44.2209306494365,3.11048440630953,1.7319282076756,0.642028512187907,6613.43605692638,29.7340995352996,2,0,1,1,0,0,1
742,2,70.6453284189245,81.8702633030097,112.772525379079,15.5650268331813,6.80951192277686,1.66006929026901,6648.68374451629,61.5633041322429,1,0,1,0,1,0,1
743,2,27.4784851508002,39.4452488586883,36.1938700226782,6.87075187728273,2.46189062501335,-0.951019296515328,8219.28984623238,32.697074924893,1,0,1,0,1,0,1
744,3,18.2844560977121,26.4804599615515,27.2330313275984,7.02049478020472,4.26647124640709,3.22007430856787,8394.05902708583,47.3720954007655,1,1,0,1,0,0,1
745,2,11.2030132714767,22.7106878299918,24.5913598203567,12.8946408897849,4.53462896309964,0.731886120441506,12036.9091966772,24.3875902148177,1,0,1,1,0,0,0
746,2,54.7668895432005,60.8683398108622,81.2516348920762,6.14312375169572,3.00327714854421,3.24906571185596,6729.91558378297,41.2764966736272,1,1,0,1,0,0,1
747,3,37.0075106159585,55.2416878336306,58.5292802144716,10.2318935540617,3.59259277419001,2.42153304784328,10930.8268513041,28.8355212993207,1,1,0,1,0,0,1
748,3,40.8666096454157,56.9689468432752,56.0210991326216,7.37415050510792,3.78999201293337,0.65074114798878,6107.0587848638,29.1487041921288,1,1,0,1,0,0,0
749,2,49.3444045894357,56.6781718264795,77.6992021737878,14.3537022424725,5.53510273401107,2.97497978944579,8659.25354300302,22.9210863088834,1,0,1,0,1,0,1
750,1,38.0027390731385,54.3176855385467,58.982967893927,6.92216457069303,3.80852492170359,-0.0757423329530877,6962.98254472633,37.7951612527886,2,1,0,0,1,0,1
751,2,20.8790973758297,31.7719782320008,33.8151945071673,6.93744041441728,2.34887636289551,1.28497417467357,11017.7151326159,47.1267266104602,1,1,0,0,1,0,1
752,1,15.7532430593702,13.2577439486512,23.8453787814256,6.22866933427039,3.51930330868418,2.07393946592919,12191.9473990018,35.9380890170708,2,0,0,0,1,0,0
753,2,39.8895012265353,53.5177436227571,54.1274501447625,12.0662979201393,7.26569310827457,2.2390142656527,12606.0832422597,34.816839268865,2,0,1,0,1,0,1
754,1,47.6208829099698,59.4733700985485,62.553719935955,19.2896937925311,8.08330284947548,4.61195133022268,10053.5847426571,32.9120480375215,1,0,1,0,1,0,1
755,3,10.8333365883416,15.129199702848,20.5614562909089,6.66672890557029,2.48332979557564,0.892042270200175,6483.94230094472,46.2712654193634,2,1,0,1,0,0,0
756,3,49.3578672142063,58.2076814254153,80.9497513054907,13.3086075686796,5.48443600128673,3.08576171153072,7627.30072361663,50.6054051487218,1,1,0,0,0,1,1
757,1,51.3345953621042,67.8763774007901,81.0446468792278,8.06329800235777,4.21124382558317,2.01347659346189,8904.00423553648,11.671700041597,2,1,0,1,0,0,1
758,1,64.4210604481007,74.0432832705932,96.7236563121195,5.46890491631602,3.70672404869238,1.41190452386648,1737.89855947627,31.964413240429,1,0,1,0,1,0,1
759,2,47.4707102786093,61.162860609892,65.4905696016891,18.5467853886462,9.43370928460608,1.74977652181224,12261.1911880793,48.5638294104594,1,0,0,0,1,0,1
760,1,48.0743076120035,61.4145207258344,70.5553151021707,8.58463607005321,7.59198984760123,2.69767499445327,4793.06195804238,56.5802339532931,2,0,1,1,0,0,0
761,1,54.0690544008871,58.9148685043324,82.5050661606587,21.7248607835436,10.7613026248588,4.44108624884105,6621.94430899357,44.9360742071386,1,1,0,0,0,1,1
762,1,44.712888462466,56.5014106128046,78.5188570104742,7.87806932649756,4.09120178049927,2.79032102529019,11994.9983286475,36.4299939765984,1,0,1,0,0,1,1
763,1,43.8042847893179,56.2731635526779,64.0172128819763,15.9419802214118,7.82060812951966,3.34240454067806,9229.32883309323,45.2942843228696,1,0,0,0,1,0,1
764,2,46.7397669660421,58.9712277401458,74.1010339768918,18.6641532914082,9.94862175494596,4.93676311470167,9417.00951266305,40.6102446487106,2,1,0,1,0,0,0
765,2,56.1626004607258,59.0737563089549,85.2895989221684,24.844324380398,12.2777415977118,5.49804160478436,5750.90411201902,44.3142946779964,2,1,0,0,1,0,1
766,2,38.5306409470846,46.7949616235042,51.9387644154697,7.01416914520562,3.25736578625615,3.57502939768111,3194.92530792703,43.5437544554153,1,1,0,0,1,0,0
767,1,37.5070657213315,35.9806008198246,58.8536467369176,12.4584351371888,5.73786170123221,3.2486200435913,5625.65802325909,56.0478944780107,2,1,0,1,0,0,0
768,2,32.0225688486643,44.9871489142054,44.1169180241284,17.6149466771943,8.02347301224598,4.09475329768086,9506.03164292094,42.2361152308426,2,0,1,0,1,0,1
769,1,30.6336407509219,42.5462234698168,50.1550207715401,8.98999978281114,5.83620714436229,2.43814949355017,10151.5858115628,33.2131711431832,1,0,1,1,0,0,0
770,1,49.9019995700796,65.201710074543,78.8511352598133,15.5691207831071,8.40203335122648,3.98000961274725,8130.06557185073,50.282715194483,2,1,0,0,1,0,1
771,2,68.2105833852776,78.303764580131,103.062838833825,9.41609298518178,6.074534595272,2.5575470355707,6817.56696066748,28.3895490730816,1,1,0,1,0,0,1
772,2,30.4671064670335,39.9772466543651,45.7033971473899,5.19996568396325,2.0970825479267,0.959968329521239,9140.0144762239,34.4266381531724,1,1,0,1,0,0,1
773,3,42.1733936061081,51.0009623751322,64.6817953072986,-1.42302935861778,-0.417833259164427,0.889863845816757,6132.71614228543,9.18686381074058,2,0,1,0,1,0,0
774,3,29.5499825781612,34.4067650637334,49.7843988775759,15.0878374346589,7.91801042719521,2.56537252410639,9534.16161802217,40.3279787468086,1,1,0,1,0,0,0
775,2,58.6212966279074,67.0713211368426,98.5747653520317,9.94855730902247,3.33796129016817,3.5252916597401,4695.88083010418,45.5665849518301,2,1,0,0,1,0,1
776,2,40.2392720293781,44.7688571515217,55.8785888544262,22.3072645729157,12.1362032571461,5.87078541252036,13584.2467987024,17.3318270918662,2,1,0,1,0,0,1
777,3,47.6850594981063,70.4612988282823,67.5474451180624,5.30173254805223,2.70531071253029,1.61047573431062,-114.967367153026,68.4685569456158,2,1,0,0,1,0,1
778,1,50.2204228159377,59.9083494009596,84.9064257831529,9.06912228502292,5.02923205273033,3.03328316284162,12253.8134491026,26.8156681671607,2,1,0,1,0,0,1
779,1,29.1858146808834,36.0558396019485,44.1393422660897,16.8439937604465,9.06254895552859,3.98073273990466,6034.07150565198,22.4956663023295,1,0,1,1,0,0,0
780,1,43.4288356783395,53.6308572590967,62.8215104489012,10.4339475499753,5.39860988650772,1.51289182395481,11756.8491422665,34.0504943696128,2,1,0,0,1,0,1
781,2,41.5748607435821,61.4103056739745,65.6773014670776,14.9283595069595,6.01706875399141,3.01394893466226,3619.13770348001,41.5916263321368,1,0,1,1,0,0,1
782,1,55.1303334364131,69.4153107617011,93.3917318133782,20.1167029258171,10.7317048587191,4.80452970844311,7007.79536961998,32.7177489582526,1,1,0,0,1,0,1
783,3,26.5013295974054,52.1453007787213,37.9139399215294,25.0608935478555,13.2245896155983,2.80109988713599,8632.45337158097,43.9632099494625,2,1,0,1,0,0,1
784,2,27.0005768336583,31.2783439050765,42.9274910628886,12.308322667241,5.96792873229194,1.14063534750283,4971.50220733327,27.3131497447809,1,1,0,0,1,0,1
785,1,56.4879986492416,68.2254960988814,88.097337178669,6.97142732858751,4.23646369754001,0.66472336773733,6395.67006148682,46.7796779915736,1,0,1,1,0,0,1
786,1,36.1785320807553,44.529394500259,53.6077189525143,5.49230994414947,2.79117333330438,2.6240750048294,9485.17482465782,39.5239575440576,2,1,0,1,0,0,1
787,1,35.0955625503664,46.2456062311895,59.3889449898239,8.72080338555995,2.69214301361859,0.716067959345321,9645.48214934643,60.6685080328093,1,1,0,1,0,0,0
788,3,46.6952028329602,59.3238233158922,70.8406156129803,9.44094177177177,5.35224858206688,1.22685716798878,4316.77215734315,42.5572123256547,1,1,0,0,0,1,0
789,1,40.1940180047094,53.5585541831146,55.0615959853541,4.73401466760128,2.69367455754289,-0.271064320843972,4980.1620669186,37.4622066321538,2,1,0,1,0,0,0
790,3,72.9957224540818,80.2954293080519,113.308073576619,15.5867579866742,8.88564923259855,1.12120081714126,8621.50160482951,39.6325277221094,2,1,0,1,0,0,1
791,2,48.892971836517,55.6772542961802,77.8049986097009,20.5433747345036,9.06198482906603,5.34844414293273,12252.2035410174,44.6033184290308,1,1,0,0,0,1,1
792,2,47.4234010637711,55.8134132141425,73.3759594479088,9.34020824664993,3.93468040532393,2.36621783683197,10241.2681896658,28.303035229591,2,1,0,0,1,0,1
793,2,58.9661236400303,69.7451862468838,91.3977722031295,5.75799920595427,1.55375308170803,1.58865470867343,3441.70078295442,25.9160476097733,1,0,1,1,0,0,1
794,1,44.1007987611057,53.0122535696942,71.5275038478358,4.35661752955652,1.44147155448096,1.06045684242014,5839.78778202705,48.2984272073195,2,0,1,1,0,0,0
795,2,45.7310955011618,70.7983450160694,69.9112940347573,16.6209096720708,8.95440147458714,3.43944610957321,2485.3638968116,39.0129961287048,2,1,0,0,1,0,1
796,1,28.9068689889905,43.2648770438488,42.5677441013028,12.1891357318592,6.94611723685111,3.14470182871834,10353.187593059,20.2184988631901,1,0,1,0,1,0,0
797,1,10.6054285427899,15.3011629277667,6.0995051886355,0.570871491370399,-0.00281504104587121,-0.883362409162322,5386.84355141872,26.418480605606,1,0,1,0,0,1,0
798,1,26.8918972490349,26.736698115822,43.3522691669698,11.2574689371266,4.98894343110406,0.864789597636363,7967.4010609504,39.2432017450515,2,1,0,1,0,0,1
799,1,46.7116414469579,65.1680251273415,66.9147568116282,12.0019702632806,4.89602660824604,2.48951882967081,9827.42467464728,52.1278839849848,1,1,0,0,0,1,1
800,1,29.5005438134193,36.9834123705992,45.2832173197629,6.93732993162686,5.30253693370933,1.39200486712444,7600.84505582368,40.3107974587418,1,0,0,0,1,0,1
801,2,55.3321162851309,73.4999221755303,80.1796523414517,4.67199977742644,3.31447884702008,0.349436978192215,5451.40681135981,37.9131309345836,1,0,1,1,0,0,0
802,2,55.876245265123,63.3675307395453,76.8020017311505,9.28208403830696,3.53571625677055,2.058394432468,8345.41617552268,32.4522738408889,1,1,0,0,1,0,1
803,2,48.2607031640863,55.2834969081398,60.645789028366,7.78608041231323,4.04097524431199,1.69208446570874,4005.98853796399,29.3073495722303,2,1,0,1,0,0,1
804,2,41.9751490257243,52.3553432330789,63.3590373517603,7.95371768708924,3.7449817205318,-0.00809713048271354,15123.3748151951,30.331796961485,1,0,1,1,0,0,1
805,1,24.5146520911698,34.7246616099757,42.8958494556168,-1.81813914291544,-0.887908715710608,0.186364369575102,512.490748064992,43.3297102870192,2,1,0,0,1,0,1
806,2,40.3659358698426,43.0284759046267,60.4632855516745,11.1040025713028,5.91758836240909,1.96138698367732,14611.0284621857,30.9913491418608,2,1,0,1,0,0,1
807,2,38.2064567019416,49.1609969706136,62.1749231501733,17.6921375398208,11.0330664705992,2.47037579269421,9714.19078120752,40.2351841730659,1,1,0,1,0,0,0
808,2,54.9484371677969,67.2650663378858,91.6518714008577,18.9381747631414,10.5426480055802,3.60314766188445,6248.76428834319,34.3958874352313,2,0,0,1,0,0,0
809,2,64.6294430512305,77.2882858057256,92.9686909589797,24.4461149153857,12.619748535055,4.32053997611286,8824.58107286725,39.9164049650502,1,0,0,0,0,1,1
810,2,52.5156046484175,63.1371184263996,77.9565809505826,13.5917398219288,5.86394302272715,2.9775333487125,7855.13241211695,50.2399410255166,2,0,0,0,0,1,1
811,1,28.0756719720395,32.6979588335985,39.227915120604,5.6879770251572,4.42220033118626,1.06549028473773,14757.4059253317,47.580222544491,2,1,0,0,1,0,1
812,3,70.0649595809725,84.9089818828808,105.06946904816,15.0140534173118,8.13961161911443,3.04799055045683,14623.9466665522,37.4709167410246,1,1,0,0,1,0,1
813,1,60.1552954867819,67.5356241984132,86.1535713348484,18.5990701387312,9.60793309136235,3.20788308724324,10300.5350439379,26.0936788207391,2,1,0,0,1,0,0
814,2,48.3528182381169,51.9639656722319,67.5958510840704,23.319028982485,11.3078520431387,4.92473634750115,7147.42476862136,44.9102302732263,2,0,0,0,1,0,1
815,2,11.9027311018557,17.6677364846662,16.132710324599,16.8675210041364,6.94911579468823,3.8267817853235,8454.93587762406,39.6293748536063,2,1,0,0,1,0,1
816,3,30.6812157217026,36.4877127762695,51.5728036253301,20.5094628527638,11.1636046819614,3.45726833540311,5656.68174007088,25.8550164731394,2,1,0,0,0,1,0
817,3,43.9714039918465,57.6550445027209,62.3552612700498,14.6350194102177,7.1716416133561,0.614002790440623,5127.80491025803,50.0482779660297,2,1,0,0,1,0,1
818,1,56.419588523479,77.9001451765729,82.0624200874244,4.3349903483934,3.29891739304098,0.717968442332595,7086.97664614673,48.5131506439823,2,0,0,0,1,0,1
819,1,27.3014370006256,39.7573660586691,38.8546176882857,6.83176076873134,4.49851114574856,1.94992264802776,12592.6359602108,29.6843826108693,2,1,0,1,0,0,1
820,2,93.1679843515093,103.088153462449,133.238032774543,23.3219152498265,11.5937113520905,7.06130299019443,6565.08219006592,70.1817138006415,1,1,0,0,1,0,1
821,1,6.69262723573759,18.8742438037822,6.32759866632673,16.2245238790974,7.66831585547657,4.18409164853361,8827.89286557775,0.332082452379005,1,0,0,0,1,0,0
822,1,41.460990759989,47.2427630986979,57.7855778771073,7.99367684800782,5.42557970632675,-0.365261949464573,11878.3395678055,45.7514792660367,1,0,1,1,0,0,1
823,1,41.1065603510785,48.605149169005,55.2220592844589,7.76571394765708,4.49273600435467,3.05452174456109,9272.03211974232,32.2326783937246,1,1,0,1,0,0,1
824,2,35.0494962507121,46.7989106630525,53.2574523911647,6.47568852051374,3.45823628941371,3.63684971617689,9583.29576131175,40.3136887242305,2,1,0,0,1,0,1
825,1,40.2151393376078,47.1323875511164,58.8474958426063,12.8908397519762,7.74400571646427,4.08547430437283,6038.51005356928,25.4089260679503,2,1,0,0,1,0,1
826,1,56.1359273635847,63.5868236208667,81.9034281942297,10.4998958332034,7.22548133977764,2.57933615439071,8365.02665802196,35.0497775688014,2,0,1,1,0,0,1
827,1,31.8856098632134,36.7661418564421,55.1847187759788,6.34938627533221,1.755301555595,0.198940563717384,5039.41083581164,30.6352485078722,2,1,0,0,0,1,1
828,1,13.7577935054508,27.5392384499863,18.2636187295115,19.2851941118335,10.0108495150956,3.21855740693255,5733.21661325418,43.9723044667609,2,0,1,1,0,0,1
829,1,46.4065185421533,60.9123886298962,67.0566012809047,12.1113985980014,7.12428532317895,2.14043100469526,4517.03012467987,43.4821010931304,1,1,0,0,1,0,1
830,1,44.9727028199581,60.1208544941516,58.902607417008,16.5469901967453,7.62437929363518,4.26055749404531,6671.59542914129,46.7644884781386,2,1,0,1,0,0,1
831,2,44.8034902144264,58.0992705658063,71.7500092286053,9.71962380002396,4.33875892985235,1.1870750619005,9004.84335211873,42.7942257582201,2,0,1,0,0,1,1
832,2,55.0195211183716,70.6561258931257,83.87600370105,13.0496922800833,5.19830044217526,2.0387698129074,7698.02429556431,36.9663465545904,2,0,0,0,0,1,1
833,2,44.8024844557176,66.160670212821,67.6408456999408,18.2011398541486,9.0319507495134,2.72393456369543,5073.38947111851,36.8434274075264,2,1,0,1,0,0,0
834,1,56.6407054571445,65.9395547790459,87.9096558602164,16.0543439725948,7.38450679318102,2.67349046676725,5080.35012313678,60.3648058680781,2,0,1,0,0,1,1
835,1,14.8389700104712,23.4981519640316,24.8275658690098,17.6476874574754,7.64068145997136,2.43595113858905,3977.64042060342,48.2154018929425,2,1,0,1,0,0,1
836,1,28.077292575423,34.9178459120363,38.1480395726474,1.04021956491631,2.25098013917528,2.15375096852611,9242.30720616322,37.2885744579607,2,1,0,0,1,0,0
837,1,50.2319935737858,70.8493268379244,82.9015671875694,13.0632262877794,5.32288407714767,2.3258954563058,8822.48728947524,56.0080343620391,1,0,1,0,1,0,1
838,1,39.7065227685461,51.4572808804648,57.0414860663252,10.8491528283164,5.4778828695548,2.22257553009056,3758.11114844225,43.4122752984348,2,0,1,1,0,0,1
839,2,59.1716189687643,62.9206806113732,85.1309974506943,8.09880773994102,4.14074394455729,1.3342249801392,2954.2082804328,36.8052436099513,2,0,1,0,1,0,1
840,1,29.929202212103,41.1141969871383,41.1811194300027,8.63582195243999,4.87433571188095,3.48802962418142,7789.74165815266,25.7476698244343,1,1,0,0,1,0,1
841,1,55.8585409874527,64.2716392072766,74.9124966613366,22.0545947597997,9.91643646997611,5.60090900055409,6619.0729121351,42.1592840633602,2,1,0,0,1,0,0
842,1,34.9675088851445,45.9048318540157,55.4940741070744,14.5832076026354,7.61351643533792,2.15178907508755,4378.56288956771,44.207599114107,2,0,1,1,0,0,1
843,1,28.304397094263,35.0358030202839,39.7386287603108,11.1323602778565,7.89440345300938,4.02413437240839,11121.3236543858,30.3202290780988,1,0,0,1,0,0,1
844,2,39.8579221594958,49.2359183728834,62.4695803375522,17.6341542728646,10.3055551230704,3.21035814921786,7801.38496344238,26.0215554682752,2,1,0,0,0,1,1
845,2,45.7466898475311,60.6974593556469,60.2296117750567,8.72701950286025,3.63977319072496,3.35191981323444,7940.42666438956,22.0482074025354,1,1,0,1,0,0,1
846,2,26.584770577117,29.5726738372807,37.4471230747294,12.8331021792939,6.1337446138749,2.29746866465239,9846.6686701344,27.5170124775462,2,1,0,1,0,0,1
847,2,33.5399113375883,36.721139277119,51.446808979532,20.6811738801153,10.6405312198104,3.50995197241055,9261.1489097588,50.8525624965063,2,0,1,0,0,1,0
848,1,26.3072690757318,35.4266590412913,35.1603498395968,10.0042314830968,5.72249640240326,2.05131158358964,7016.13536771844,43.6175537860696,2,1,0,0,1,0,0
